"","taxon","sample.month","variable","value"
"2454","isoperla","f.2","1996",145.75
"2466","lanthus","f.2","1996",168.75
"2478","lepidos","f.2","1996",589.5
"2490","leptotars","f.2","1996",0
"2502","leuctra","f.2","1996",2066.25
"2514","limonia","f.2","1996",12.5
"2526","lipsothrix","f.2","1996",6.25
"2538","lype","f.2","1996",112.5
"2550","malirekus","f.2","1996",0
"2562","molann","f.2","1996",6.25
"2574","molophilus","f.2","1996",106.25
"2586","nematoda","f.2","1996",7527
"2598","neophylax","f.2","1996",0
"2610","nr.pedicia","f.2","1996",0
"2622","nymphom","f.2","1996",0
"2634","oligo","f.2","1996",2409.75
"2646","ormosia","f.2","1996",0
"2658","paralepto","f.2","1996",18.75
"2670","parapsyche","f.2","1996",0
"2682","pediciaA","f.2","1996",6.25
"2694","pelto","f.2","1996",993.75
"2706","pgoera","f.2","1996",0
"2718","pilaria","f.2","1996",183.25
"2730","psilotreta","f.2","1996",0
"2742","pslimnoph","f.2","1996",0
"2754","pycno","f.2","1996",75
"2766","rhabdom","f.2","1996",0
"2778","rhyacoph","f.2","1996",43.75
"2790","sciara","f.2","1996",293.75
"2802","serratella","f.2","1996",0
"2814","simulium","f.2","1996",0
"2826","soyedina","f.2","1996",0
"2838","sphaerid","f.2","1996",1250
"2850","stenonema","f.2","1996",56.25
"2862","sweltsa","f.2","1996",0
"2874","syrphid","f.2","1996",0
"2886","tanypod","f.2","1996",860.25
"2898","tipula","f.2","1996",50
"2910","turbell","f.2","1996",118.75
"2922","wormsp","f.2","1996",62.5
"2203","acari","g.3","1996",3518.75
"2215","amphinem","g.3","1996",56.25
"2227","anchytar","g.3","1996",6.25
"2239","baetis","g.3","1996",0
"2251","beloneur","g.3","1996",106.25
"2263","ceratopog","g.3","1996",5293.75
"2275","chironomid","g.3","1996",34862.5
"2287","copepod","g.3","1996",23312.5
"2299","corduleg","g.3","1996",12.5
"2311","dicranota","g.3","1996",31.25
"2323","diplosp","g.3","1996",0
"2335","dixa","g.3","1996",87.5
"2347","dolicho","g.3","1996",18.75
"2359","dolophil","g.3","1996",0
"2371","ectopria","g.3","1996",0
"2383","elmid","g.3","1996",0
"2395","empid","g.3","1996",0
"2407","epeorus","g.3","1996",0
"2419","fattigia","g.3","1996",62.5
"2431","hexatomasp","g.3","1996",1125
"2443","hydroptila","g.3","1996",0
"2455","isoperla","g.3","1996",112.5
"2467","lanthus","g.3","1996",50
"2479","lepidos","g.3","1996",562.5
"2491","leptotars","g.3","1996",0
"2503","leuctra","g.3","1996",1750
"2515","limonia","g.3","1996",6.25
"2527","lipsothrix","g.3","1996",0
"2539","lype","g.3","1996",25
"2551","malirekus","g.3","1996",0
"2563","molann","g.3","1996",0
"2575","molophilus","g.3","1996",262.5
"2587","nematoda","g.3","1996",13050
"2599","neophylax","g.3","1996",0
"2611","nr.pedicia","g.3","1996",25
"2623","nymphom","g.3","1996",0
"2635","oligo","g.3","1996",3568.75
"2647","ormosia","g.3","1996",0
"2659","paralepto","g.3","1996",31.25
"2671","parapsyche","g.3","1996",6.25
"2683","pediciaA","g.3","1996",6.25
"2695","pelto","g.3","1996",150
"2707","pgoera","g.3","1996",0
"2719","pilaria","g.3","1996",75
"2731","psilotreta","g.3","1996",0
"2743","pslimnoph","g.3","1996",0
"2755","pycno","g.3","1996",56.25
"2767","rhabdom","g.3","1996",0
"2779","rhyacoph","g.3","1996",18.75
"2791","sciara","g.3","1996",331.25
"2803","serratella","g.3","1996",0
"2815","simulium","g.3","1996",0
"2827","soyedina","g.3","1996",0
"2839","sphaerid","g.3","1996",81.25
"2851","stenonema","g.3","1996",31.25
"2863","sweltsa","g.3","1996",6.25
"2875","syrphid","g.3","1996",0
"2887","tanypod","g.3","1996",762.5
"2899","tipula","g.3","1996",18.75
"2911","turbell","g.3","1996",0
"2923","wormsp","g.3","1996",75
"2204","acari","h.4","1996",1904.5
"2216","amphinem","h.4","1996",148.75
"2228","anchytar","h.4","1996",67
"2240","baetis","h.4","1996",0
"2252","beloneur","h.4","1996",86.25
"2264","ceratopog","h.4","1996",2761
"2276","chironomid","h.4","1996",29115
"2288","copepod","h.4","1996",19405.5
"2300","corduleg","h.4","1996",0
"2312","dicranota","h.4","1996",25
"2324","diplosp","h.4","1996",0
"2336","dixa","h.4","1996",6.25
"2348","dolicho","h.4","1996",0
"2360","dolophil","h.4","1996",0
"2372","ectopria","h.4","1996",0
"2384","elmid","h.4","1996",0
"2396","empid","h.4","1996",106.25
"2408","epeorus","h.4","1996",0
"2420","fattigia","h.4","1996",235.75
"2432","hexatomasp","h.4","1996",348.75
"2444","hydroptila","h.4","1996",0
"2456","isoperla","h.4","1996",0
"2468","lanthus","h.4","1996",18.75
"2480","lepidos","h.4","1996",100
"2492","leptotars","h.4","1996",18.75
"2504","leuctra","h.4","1996",1472.25
"2516","limonia","h.4","1996",6.25
"2528","lipsothrix","h.4","1996",37.5
"2540","lype","h.4","1996",50
"2552","malirekus","h.4","1996",0
"2564","molann","h.4","1996",0
"2576","molophilus","h.4","1996",187.5
"2588","nematoda","h.4","1996",9687.75
"2600","neophylax","h.4","1996",0
"2612","nr.pedicia","h.4","1996",12.5
"2624","nymphom","h.4","1996",0
"2636","oligo","h.4","1996",2170.5
"2648","ormosia","h.4","1996",0
"2660","paralepto","h.4","1996",0
"2672","parapsyche","h.4","1996",0
"2684","pediciaA","h.4","1996",6.25
"2696","pelto","h.4","1996",123.25
"2708","pgoera","h.4","1996",0
"2720","pilaria","h.4","1996",0
"2732","psilotreta","h.4","1996",0
"2744","pslimnoph","h.4","1996",0
"2756","pycno","h.4","1996",50
"2768","rhabdom","h.4","1996",0
"2780","rhyacoph","h.4","1996",18.75
"2792","sciara","h.4","1996",110.75
"2804","serratella","h.4","1996",0
"2816","simulium","h.4","1996",0
"2828","soyedina","h.4","1996",0
"2840","sphaerid","h.4","1996",25
"2852","stenonema","h.4","1996",18.75
"2864","sweltsa","h.4","1996",73.25
"2876","syrphid","h.4","1996",0
"2888","tanypod","h.4","1996",631.5
"2900","tipula","h.4","1996",148.75
"2912","turbell","h.4","1996",0
"2924","wormsp","h.4","1996",298.75
"2205","acari","i.5","1996",1162.5
"2217","amphinem","i.5","1996",168.75
"2229","anchytar","i.5","1996",0
"2241","baetis","i.5","1996",0
"2253","beloneur","i.5","1996",150
"2265","ceratopog","i.5","1996",2137.5
"2277","chironomid","i.5","1996",14750
"2289","copepod","i.5","1996",22762.5
"2301","corduleg","i.5","1996",6.25
"2313","dicranota","i.5","1996",25
"2325","diplosp","i.5","1996",0
"2337","dixa","i.5","1996",187.5
"2349","dolicho","i.5","1996",0
"2361","dolophil","i.5","1996",6.25
"2373","ectopria","i.5","1996",0
"2385","elmid","i.5","1996",0
"2397","empid","i.5","1996",6.25
"2409","epeorus","i.5","1996",0
"2421","fattigia","i.5","1996",43.75
"2433","hexatomasp","i.5","1996",731.25
"2445","hydroptila","i.5","1996",0
"2457","isoperla","i.5","1996",0
"2469","lanthus","i.5","1996",12.5
"2481","lepidos","i.5","1996",162.5
"2493","leptotars","i.5","1996",25
"2505","leuctra","i.5","1996",875
"2517","limonia","i.5","1996",0
"2529","lipsothrix","i.5","1996",75
"2541","lype","i.5","1996",18.75
"2553","malirekus","i.5","1996",0
"2565","molann","i.5","1996",0
"2577","molophilus","i.5","1996",200
"2589","nematoda","i.5","1996",5675
"2601","neophylax","i.5","1996",0
"2613","nr.pedicia","i.5","1996",25
"2625","nymphom","i.5","1996",0
"2637","oligo","i.5","1996",2493.75
"2649","ormosia","i.5","1996",0
"2661","paralepto","i.5","1996",0
"2673","parapsyche","i.5","1996",6.25
"2685","pediciaA","i.5","1996",6.25
"2697","pelto","i.5","1996",325
"2709","pgoera","i.5","1996",25
"2721","pilaria","i.5","1996",12.5
"2733","psilotreta","i.5","1996",0
"2745","pslimnoph","i.5","1996",0
"2757","pycno","i.5","1996",25
"2769","rhabdom","i.5","1996",0
"2781","rhyacoph","i.5","1996",12.5
"2793","sciara","i.5","1996",375
"2805","serratella","i.5","1996",0
"2817","simulium","i.5","1996",0
"2829","soyedina","i.5","1996",0
"2841","sphaerid","i.5","1996",12.5
"2853","stenonema","i.5","1996",12.5
"2865","sweltsa","i.5","1996",0
"2877","syrphid","i.5","1996",0
"2889","tanypod","i.5","1996",425
"2901","tipula","i.5","1996",50
"2913","turbell","i.5","1996",6.25
"2925","wormsp","i.5","1996",37.5
"2206","acari","j.6","1996",1825
"2218","amphinem","j.6","1996",50
"2230","anchytar","j.6","1996",50
"2242","baetis","j.6","1996",0
"2254","beloneur","j.6","1996",237.5
"2266","ceratopog","j.6","1996",1787.5
"2278","chironomid","j.6","1996",27093.75
"2290","copepod","j.6","1996",16881.25
"2302","corduleg","j.6","1996",43.75
"2314","dicranota","j.6","1996",106.25
"2326","diplosp","j.6","1996",50
"2338","dixa","j.6","1996",156.25
"2350","dolicho","j.6","1996",0
"2362","dolophil","j.6","1996",0
"2374","ectopria","j.6","1996",0
"2386","elmid","j.6","1996",0
"2398","empid","j.6","1996",62.5
"2410","epeorus","j.6","1996",0
"2422","fattigia","j.6","1996",50
"2434","hexatomasp","j.6","1996",781.25
"2446","hydroptila","j.6","1996",0
"2458","isoperla","j.6","1996",0
"2470","lanthus","j.6","1996",93.75
"2482","lepidos","j.6","1996",1937.5
"2494","leptotars","j.6","1996",0
"2506","leuctra","j.6","1996",1268.75
"2518","limonia","j.6","1996",0
"2530","lipsothrix","j.6","1996",6.25
"2542","lype","j.6","1996",175
"2554","malirekus","j.6","1996",0
"2566","molann","j.6","1996",0
"2578","molophilus","j.6","1996",100
"2590","nematoda","j.6","1996",13968.75
"2602","neophylax","j.6","1996",0
"2614","nr.pedicia","j.6","1996",68.75
"2626","nymphom","j.6","1996",0
"2638","oligo","j.6","1996",2087.5
"2650","ormosia","j.6","1996",0
"2662","paralepto","j.6","1996",50
"2674","parapsyche","j.6","1996",0
"2686","pediciaA","j.6","1996",0
"2698","pelto","j.6","1996",31.25
"2710","pgoera","j.6","1996",100
"2722","pilaria","j.6","1996",18.75
"2734","psilotreta","j.6","1996",0
"2746","pslimnoph","j.6","1996",0
"2758","pycno","j.6","1996",0
"2770","rhabdom","j.6","1996",0
"2782","rhyacoph","j.6","1996",0
"2794","sciara","j.6","1996",375
"2806","serratella","j.6","1996",0
"2818","simulium","j.6","1996",0
"2830","soyedina","j.6","1996",50
"2842","sphaerid","j.6","1996",56.25
"2854","stenonema","j.6","1996",12.5
"2866","sweltsa","j.6","1996",0
"2878","syrphid","j.6","1996",0
"2890","tanypod","j.6","1996",512.5
"2902","tipula","j.6","1996",62.5
"2914","turbell","j.6","1996",0
"2926","wormsp","j.6","1996",0
"2207","acari","k.7","1996",1389.5
"2219","amphinem","k.7","1996",245.75
"2231","anchytar","k.7","1996",0
"2243","baetis","k.7","1996",0
"2255","beloneur","k.7","1996",68.75
"2267","ceratopog","k.7","1996",1951.5
"2279","chironomid","k.7","1996",43487.75
"2291","copepod","k.7","1996",14408.25
"2303","corduleg","k.7","1996",100
"2315","dicranota","k.7","1996",143.75
"2327","diplosp","k.7","1996",239.5
"2339","dixa","k.7","1996",50
"2351","dolicho","k.7","1996",0
"2363","dolophil","k.7","1996",0
"2375","ectopria","k.7","1996",0
"2387","elmid","k.7","1996",0
"2399","empid","k.7","1996",6.25
"2411","epeorus","k.7","1996",0
"2423","fattigia","k.7","1996",25
"2435","hexatomasp","k.7","1996",789.5
"2447","hydroptila","k.7","1996",0
"2459","isoperla","k.7","1996",112.5
"2471","lanthus","k.7","1996",62.5
"2483","lepidos","k.7","1996",1462.25
"2495","leptotars","k.7","1996",12.5
"2507","leuctra","k.7","1996",522.75
"2519","limonia","k.7","1996",0
"2531","lipsothrix","k.7","1996",6.25
"2543","lype","k.7","1996",12.5
"2555","malirekus","k.7","1996",0
"2567","molann","k.7","1996",0
"2579","molophilus","k.7","1996",258.25
"2591","nematoda","k.7","1996",11069
"2603","neophylax","k.7","1996",0
"2615","nr.pedicia","k.7","1996",233.25
"2627","nymphom","k.7","1996",0
"2639","oligo","k.7","1996",2679
"2651","ormosia","k.7","1996",0
"2663","paralepto","k.7","1996",50
"2675","parapsyche","k.7","1996",0
"2687","pediciaA","k.7","1996",56.25
"2699","pelto","k.7","1996",195.75
"2711","pgoera","k.7","1996",0
"2723","pilaria","k.7","1996",0
"2735","psilotreta","k.7","1996",6.25
"2747","pslimnoph","k.7","1996",0
"2759","pycno","k.7","1996",6.25
"2771","rhabdom","k.7","1996",0
"2783","rhyacoph","k.7","1996",410.25
"2795","sciara","k.7","1996",62.5
"2807","serratella","k.7","1996",0
"2819","simulium","k.7","1996",0
"2831","soyedina","k.7","1996",50
"2843","sphaerid","k.7","1996",12.5
"2855","stenonema","k.7","1996",6.25
"2867","sweltsa","k.7","1996",12.5
"2879","syrphid","k.7","1996",0
"2891","tanypod","k.7","1996",681
"2903","tipula","k.7","1996",158.25
"2915","turbell","k.7","1996",0
"2927","wormsp","k.7","1996",0
"2208","acari","l.8","1996",2595.75
"2220","amphinem","l.8","1996",579
"2232","anchytar","l.8","1996",18.75
"2244","baetis","l.8","1996",0
"2256","beloneur","l.8","1996",62.5
"2268","ceratopog","l.8","1996",7017.25
"2280","chironomid","l.8","1996",42776.25
"2292","copepod","l.8","1996",29395.75
"2304","corduleg","l.8","1996",25
"2316","dicranota","l.8","1996",50
"2328","diplosp","l.8","1996",156.25
"2340","dixa","l.8","1996",202
"2352","dolicho","l.8","1996",25
"2364","dolophil","l.8","1996",0
"2376","ectopria","l.8","1996",6.25
"2388","elmid","l.8","1996",0
"2400","empid","l.8","1996",12.5
"2412","epeorus","l.8","1996",0
"2424","fattigia","l.8","1996",106.25
"2436","hexatomasp","l.8","1996",618.75
"2448","hydroptila","l.8","1996",0
"2460","isoperla","l.8","1996",818.75
"2472","lanthus","l.8","1996",439.5
"2484","lepidos","l.8","1996",4322
"2496","leptotars","l.8","1996",0
"2508","leuctra","l.8","1996",406.25
"2520","limonia","l.8","1996",12.5
"2532","lipsothrix","l.8","1996",0
"2544","lype","l.8","1996",12.5
"2556","malirekus","l.8","1996",0
"2568","molann","l.8","1996",0
"2580","molophilus","l.8","1996",1004
"2592","nematoda","l.8","1996",35216
"2604","neophylax","l.8","1996",0
"2616","nr.pedicia","l.8","1996",456.25
"2628","nymphom","l.8","1996",0
"2640","oligo","l.8","1996",3230
"2652","ormosia","l.8","1996",0
"2664","paralepto","l.8","1996",0
"2676","parapsyche","l.8","1996",0
"2688","pediciaA","l.8","1996",12.5
"2700","pelto","l.8","1996",1578.75
"2712","pgoera","l.8","1996",0
"2724","pilaria","l.8","1996",6.25
"2736","psilotreta","l.8","1996",0
"2748","pslimnoph","l.8","1996",0
"2760","pycno","l.8","1996",0
"2772","rhabdom","l.8","1996",0
"2784","rhyacoph","l.8","1996",220.75
"2796","sciara","l.8","1996",806.25
"2808","serratella","l.8","1996",0
"2820","simulium","l.8","1996",0
"2832","soyedina","l.8","1996",0
"2844","sphaerid","l.8","1996",0
"2856","stenonema","l.8","1996",225
"2868","sweltsa","l.8","1996",0
"2880","syrphid","l.8","1996",0
"2892","tanypod","l.8","1996",1833.25
"2904","tipula","l.8","1996",93.75
"2916","turbell","l.8","1996",6.25
"2928","wormsp","l.8","1996",12.5
"2929","acari","a.9","1997",400
"2941","amphinem","a.9","1997",106.25
"2953","anchytar","a.9","1997",6.25
"2965","baetis","a.9","1997",0
"2977","beloneur","a.9","1997",68.75
"2989","ceratopog","a.9","1997",3418.75
"3001","chironomid","a.9","1997",12768.75
"3013","copepod","a.9","1997",3462.5
"3025","corduleg","a.9","1997",6.25
"3037","dicranota","a.9","1997",6.25
"3049","diplosp","a.9","1997",325
"3061","dixa","a.9","1997",56.25
"3073","dolicho","a.9","1997",0
"3085","dolophil","a.9","1997",0
"3097","ectopria","a.9","1997",6.25
"3109","elmid","a.9","1997",0
"3121","empid","a.9","1997",0
"3133","epeorus","a.9","1997",0
"3145","fattigia","a.9","1997",468.75
"3157","hexatomasp","a.9","1997",756.25
"3169","hydroptila","a.9","1997",0
"3181","isoperla","a.9","1997",356.25
"3193","lanthus","a.9","1997",68.75
"3205","lepidos","a.9","1997",1243.75
"3217","leptotars","a.9","1997",0
"3229","leuctra","a.9","1997",593.75
"3241","limonia","a.9","1997",50
"3253","lipsothrix","a.9","1997",0
"3265","lype","a.9","1997",243.75
"3277","malirekus","a.9","1997",6.25
"3289","molann","a.9","1997",0
"3301","molophilus","a.9","1997",250
"3313","nematoda","a.9","1997",1900
"3325","neophylax","a.9","1997",50
"3337","nr.pedicia","a.9","1997",25
"3349","nymphom","a.9","1997",0
"3361","oligo","a.9","1997",475
"3373","ormosia","a.9","1997",0
"3385","paralepto","a.9","1997",0
"3397","parapsyche","a.9","1997",0
"3409","pediciaA","a.9","1997",0
"3421","pelto","a.9","1997",368.75
"3433","pgoera","a.9","1997",6.25
"3445","pilaria","a.9","1997",0
"3457","psilotreta","a.9","1997",100
"3469","pslimnoph","a.9","1997",0
"3481","pycno","a.9","1997",31.25
"3493","rhabdom","a.9","1997",0
"3505","rhyacoph","a.9","1997",393.75
"3517","sciara","a.9","1997",181.25
"3529","serratella","a.9","1997",0
"3541","simulium","a.9","1997",0
"3553","soyedina","a.9","1997",0
"3565","sphaerid","a.9","1997",0
"3577","stenonema","a.9","1997",6.25
"3589","sweltsa","a.9","1997",0
"3601","syrphid","a.9","1997",12.5
"3613","tanypod","a.9","1997",1081.25
"3625","tipula","a.9","1997",12.5
"3637","turbell","a.9","1997",0
"3649","wormsp","a.9","1997",12.5
"2930","acari","b.10","1997",587.5
"2942","amphinem","b.10","1997",6.25
"2954","anchytar","b.10","1997",6.25
"2966","baetis","b.10","1997",0
"2978","beloneur","b.10","1997",18.75
"2990","ceratopog","b.10","1997",2000
"3002","chironomid","b.10","1997",11356.25
"3014","copepod","b.10","1997",5956.25
"3026","corduleg","b.10","1997",25
"3038","dicranota","b.10","1997",6.25
"3050","diplosp","b.10","1997",6.25
"3062","dixa","b.10","1997",75
"3074","dolicho","b.10","1997",0
"3086","dolophil","b.10","1997",0
"3098","ectopria","b.10","1997",0
"3110","elmid","b.10","1997",0
"3122","empid","b.10","1997",62.5
"3134","epeorus","b.10","1997",0
"3146","fattigia","b.10","1997",137.5
"3158","hexatomasp","b.10","1997",281.25
"3170","hydroptila","b.10","1997",0
"3182","isoperla","b.10","1997",50
"3194","lanthus","b.10","1997",6.25
"3206","lepidos","b.10","1997",206.25
"3218","leptotars","b.10","1997",6.25
"3230","leuctra","b.10","1997",150
"3242","limonia","b.10","1997",0
"3254","lipsothrix","b.10","1997",0
"3266","lype","b.10","1997",168.75
"3278","malirekus","b.10","1997",6.25
"3290","molann","b.10","1997",0
"3302","molophilus","b.10","1997",293.75
"3314","nematoda","b.10","1997",4043.75
"3326","neophylax","b.10","1997",0
"3338","nr.pedicia","b.10","1997",175
"3350","nymphom","b.10","1997",0
"3362","oligo","b.10","1997",1293.75
"3374","ormosia","b.10","1997",0
"3386","paralepto","b.10","1997",25
"3398","parapsyche","b.10","1997",0
"3410","pediciaA","b.10","1997",0
"3422","pelto","b.10","1997",218.75
"3434","pgoera","b.10","1997",81.25
"3446","pilaria","b.10","1997",0
"3458","psilotreta","b.10","1997",0
"3470","pslimnoph","b.10","1997",0
"3482","pycno","b.10","1997",156.25
"3494","rhabdom","b.10","1997",0
"3506","rhyacoph","b.10","1997",106.25
"3518","sciara","b.10","1997",156.25
"3530","serratella","b.10","1997",0
"3542","simulium","b.10","1997",0
"3554","soyedina","b.10","1997",6.25
"3566","sphaerid","b.10","1997",12.5
"3578","stenonema","b.10","1997",18.75
"3590","sweltsa","b.10","1997",6.25
"3602","syrphid","b.10","1997",0
"3614","tanypod","b.10","1997",937.5
"3626","tipula","b.10","1997",31.25
"3638","turbell","b.10","1997",0
"3650","wormsp","b.10","1997",50
"2931","acari","c.11","1997",250
"2943","amphinem","c.11","1997",87.5
"2955","anchytar","c.11","1997",0
"2967","baetis","c.11","1997",0
"2979","beloneur","c.11","1997",12.5
"2991","ceratopog","c.11","1997",1143.75
"3003","chironomid","c.11","1997",10712.5
"3015","copepod","c.11","1997",6681.25
"3027","corduleg","c.11","1997",6.25
"3039","dicranota","c.11","1997",50
"3051","diplosp","c.11","1997",12.5
"3063","dixa","c.11","1997",31.25
"3075","dolicho","c.11","1997",18.75
"3087","dolophil","c.11","1997",0
"3099","ectopria","c.11","1997",6.25
"3111","elmid","c.11","1997",0
"3123","empid","c.11","1997",25
"3135","epeorus","c.11","1997",25
"3147","fattigia","c.11","1997",87.5
"3159","hexatomasp","c.11","1997",356.25
"3171","hydroptila","c.11","1997",0
"3183","isoperla","c.11","1997",125
"3195","lanthus","c.11","1997",18.75
"3207","lepidos","c.11","1997",143.75
"3219","leptotars","c.11","1997",6.25
